id,bot_id,opened_at,series,market_ticker,product_id,side,contracts,entry_cents,expiry_ts,rationale,status,result,payout_usd,pnl_usd,closed_at,chart_path
196,adverse,2026-07-26T18:40:03Z,KXETH15M,KXETH15M-26JUL261445-45,ETH,NO,5,12.5,2026-07-26T18:45:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈15.5¢ → intended limit ~12.5¢ (−3¢ favorable); fill/paper 12.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=4.9 — outside last-3m block. Model fair YES 56.2¢ vs mid 84.5¢ (edge -28.3¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.006799803328760845, mid_improvement=20.0, arm_side_mid=35.5, now_side_mid=15.5, arm_spot=1912.28, spot=1911.95). Gate=pass_fib. ICT short: KalshiRules session: US session, mid-afternoon (approx 17:00 ET). Active trading window — no open/close volatility block. Not last-3-minutes window. NO (short/spot_sell) aligns with HTF bearish bias.

On H4: The dominant active zone is the H4 bearish BRKR (1,888.38–1,917.43), still unmitigated and extending to the right edge of the chart. Price rallied into this zone from below and has been capping price near Monday High 1,917.43. H4 structure is bearish: the breaker originated from a bullish candle before a bearish MSB, and price is now retesting it from below. HTF bias is BEARISH. This NO trade aligns with HTF bias — no counter-trend conflict.

On H1: H1 shows a sharp rally from the Weekly Open / Daily Open cluster (~1,870–1,873) up into the H4 BRKR / Monday High zone (1,917.43) over the last ~2 hours. The 24h high of 1,926.12 was tagged 2 H1 bars ago, confirming the bearish supply retest zone (1,902.91–1,917.43) has been FILLED per setup phase 'bearish_retest_filled'. Price is now stalling at Monday High 1,917.43, which confluences with the top of the H4 BRKR. H1 momentum looks exhausted at supply.

On M5: The bearish M5 OB 1,910.95–1,914.65 (candle 2026-07-26T15:55, displacement 2026-07-26T16:05) is the primary entry vehicle. The 0.25–0.50 fib entry band is 1,912.80–1,913.73. Spot is at 1,912.13 — just below the entry band but within the M5 OB body. The programmatic context flags 'price inside bearish M5 OB but below entry band — wait for fib retest.' Current spot is within ~0.08% of the 1,912.80 lower tranche, well within the OB range (1,910.95–1,914.65). The M5 OB does NOT overlap an H4 OB per programmatic context ('no H4 OB overlap'). Target entry at the 0.25 fib tranche (1,912.80) or on any 1–2 tick lift into 1,913.73. No valid M5 SFPs cited (Recent M5 SFPs: none; invalidated SFP excluded per rules).

KalshiRules entry rule: NO ticket preferred ≤50¢ with ~3¢ favorable limit. NEVER BUY >55¢. This is a NO (short) — bid NO ~3¢ more favorable than mid. Engine prices fair value separately; intended limit is slightly more favorable than current mid. Not last-3m block — execute window is open. Retest zone FILLED confirms supply has been tagged; bearish setup phase active. Supply zone 1,902.91–1,917.43 caps upside; Monday High 1,917.43 is hard resistance. SL above 24h high / above H4 BRKR top at ~1,926.50. TP1 at H4 fib sweet spot top 1,910.17, TP2 at 1,902.91 (retest zone low / H4 fib 0.25), TP3 at H4 BRKR low 1,888.38. Risk note: Kalshi settlement index may differ from Coinbase chart; price may freeze 15–30s before expiry. Model fair is proxy only.",closed,yes,0.0,-0.625,2026-07-26T18:51:03Z,/opt/kalshi-15m-bot/charts/20260726T183146Z_ETH_USD_M5_marked.png
199,adverse,2026-07-26T18:52:03Z,KXETH15M,KXETH15M-26JUL261500-00,ETH,NO,5,28.5,2026-07-26T19:00:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈31.5¢ → intended limit ~28.5¢ (−3¢ favorable); fill/paper 28.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=7.9 — outside last-3m block. Model fair YES 59.6¢ vs mid 68.5¢ (edge -8.9¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.014641900937073515, mid_improvement=24.5, arm_side_mid=56.0, now_side_mid=31.5, arm_spot=1911.76, spot=1912.6). Gate=pass_fib. ICT short: KalshiRules session: US afternoon session (active hours, ~4:55pm ET at candle open based on chart timestamps ~16:55 ET). Full volatility window applies; not in last-3-minute block.

HTF bias (H4): Bearish. On H4, price is inside an active H4 bearish BRKR zone (1,888.38–1,917.43). The prior bullish H4 OB was mitigated, reclassifying as a bearish breaker. Structure shows LH/LL sequence from the ~1,944 area. HTF regime is mixed/bearish at the intermediate level — the H4 BRKR is actively capping price. This NO (spot_sell) trade ALIGNS with HTF bearish bias.

On H1: Price rallied sharply from ~1,865 lows over the past 24h, tagging Monday High at 1,917.43 and the 24h high at 1,926.12 approximately 2 bars ago. H1 shows the H4 BRKR zone projected onto it — price has entered and is now stalling inside that supply zone. The rally from lows appears impulsive and corrective in character against the broader bearish structure; the retest of Monday High / H4 BRKR confluence is the textbook short trigger. Retest status: FILLED — the 24h high already tagged 1,926.12, completing the bearish retest of the supply zone (1,902.91–1,917.43). Setup phase: bearish_retest_filled (latched).

On M5: Bearish M5 OB detected at 1,910.95–1,914.65 (candle 2026-07-26T15:55, displacement 2026-07-26T16:05). Entry band 0.25–0.50 fib: 1,912.80–1,913.73. This M5 OB does NOT overlap an H4 OB per programmatic context ('no H4 OB overlap' confirmed). Spot at 1,911.75 is currently just below the entry band — within ~2 points of the 0.25 tranche at 1,912.80. Intended entry: limit at 1,913.73 (0.50 tranche, top of fib band), ~3¢ favorable adjustment applied to the Kalshi NO ticket. The M5 OB is the trigger; H4 bearish BRKR is HTF context confirming direction. 24h range 1,865.90–1,926.12 (3.2%, ranging=True); spot is 14.37 below the 24h high, deep inside the supply retest zone. No recent M5 or H4 SFPs to cite. Bullish M5 OBs at 1,907.15–1,911.71 exist below spot — these represent demand that could limit downside short-term, acknowledged as conflict; however the bearish M5 OB above plus H4 BRKR supply takes precedence for this 15m window given bearish_retest_filled setup phase.

KalshiRules entry rule: desired side is NO (short). Check contract price — engine prices fair value separately; proceeding with limit approach ~3¢ favorable to mid. NEVER BUY >55¢ rule does not apply (this is a NO purchase). Not last 3 minutes — execute window is open. M5 OB fib 0.25–0.50 band (1,912.80–1,913.73) provides the required M5 entry gate. ICT confluence: bearish M5 OB retest at Monday High (1,917.43) and H4 bearish BRKR (1,888.38–1,917.43) supply zone; 24h high tagged 2h ago confirming supply absorption. TP1 at H4 BRKR fib sweet spot lower bound 1,902.91; TP2 at H4 BRKR low 1,888.38; TP3 at Daily Open 1,873.01. SL above Monday High / 24h spike at 1,927.00. Risk note: Kalshi settlement index may differ from Coinbase spot; price may freeze 15–30s before expiry.",closed,yes,0.0,-1.4249999999999998,2026-07-26T19:07:04Z,/opt/kalshi-15m-bot/charts/20260726T184650Z_ETH_USD_M5_marked.png
201,adverse,2026-07-26T19:21:03Z,KXETH15M,KXETH15M-26JUL261530-30,ETH,NO,5,28.5,2026-07-26T19:30:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈31.5¢ → intended limit ~28.5¢ (−3¢ favorable); fill/paper 28.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=8.9 — outside last-3m block. Model fair YES 57.1¢ vs mid 68.5¢ (edge -11.4¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.012033883229478626, mid_improvement=13.0, arm_side_mid=44.5, now_side_mid=31.5, arm_spot=1910.92, spot=1911.5). Gate=pass_fib. ICT short: HTF bias is BEARISH — this is a NO (short) trade aligned with HTF. On H4: price is inside the active bearish H4 BRKR zone 1,888.38–1,917.43. The H4 structure shows a clear bearish MSB with price printing LH/LL from the 1,944 high. The setup phase is bearish_retest_filled — the retest zone 1,902.91–1,917.43 has already been tagged (24h high 1,926.12 reached ~3h ago), confirming supply was retested and the short trigger is live. Monday High 1,917.43 sits at the top of the BRKR, reinforcing resistance. HTF regime: mixed/bearish on intermediate TF with price rejecting from the BRKR after filling the retest zone.

On H1: price spiked into the H4 BRKR (pink zone 1,888–1,917 visible on H1), tagged Monday High 1,917.43 and the 24h high 1,926.12 as a wick, then pulled back. The H1 candles show rejection wicks from the supply zone with selling pressure emerging. No H1 bullish SFP is listed in programmatic context. The Daily Open at 1,873.01 and Weekly Open at 1,870.99 are downside draws.

On M5: two M5 OBs are detected. The bearish M5 OB is 1,910.95–1,914.65 (candle 2026-07-26T15:55, displacement 2026-07-26T16:05); entry band 0.25–0.50 is 1,912.80–1,913.73; tranches at 1,913.73 (0.25) and 1,912.80 (0.50). Spot is at 1,910.92, just below the fib band — price approached from below and is now outside the band to the downside. The alert also flags two bullish M5 OBs at 1,907.15–1,911.71 (entry band 1,908.29–1,909.43), with spot currently above their entry band. CONTEXT CONFLICT ACKNOWLEDGED: there is a bullish M5 OB below spot (1,907.15–1,911.71), which is long-side structure. However, the bearish M5 OB above (1,910.95–1,914.65) sits directly inside the H4 bearish BRKR supply zone with the retest FILLED, and the setup phase is bearish_retest_filled — M5 bearish OB within confirmed HTF supply takes precedence for a short. The bullish M5 OB below is treated as a corrective bounce structure in a bearish regime, consistent with impulse-asymmetry rules (slow corrective up into supply → short). No M5 or H4 SFPs are listed in the recent window. The bearish M5 OB does NOT overlap an H4 OB per programmatic context ('no H4 OB overlap' listed for both M5 OBs).

KalshiRules session: US session active (afternoon ET), largest size and volatility window — execute eligible. Entry rule: bearish M5 OB fib tranche at 1,912.80 (0.50) is the intended short entry; spot is at 1,910.92, slightly below the 0.50 tranche — the engine should bid the NO ticket when price retests into 1,912–1,914 range. Per KalshiRules ≤50¢ preferred with ~3¢ favorable limit; NEVER BUY >55¢ applies to YES side — NO ticket entry rule: seek ≤50¢, aim ~3¢ more favorable than mid. Block/execute: not within last 3 minutes — no block applies. ICT: bearish M5 OB retest into H4 bearish BRKR supply after retest FILLED; downside draws are Daily Open 1,873.01 and H4 BRKR low 1,888.38. Risk note: Kalshi index may differ from Coinbase spot; freeze near expiry acknowledged. SL placed above the 24h high / BRKR top at 1,926.50.",closed,yes,0.0,-1.4249999999999998,2026-07-26T19:30:04Z,/opt/kalshi-15m-bot/charts/20260726T191734Z_ETH_USD_M5_marked.png
202,adverse,2026-07-26T19:33:03Z,KXETH15M,KXETH15M-26JUL261545-45,ETH,NO,5,24.5,2026-07-26T19:45:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈27.5¢ → intended limit ~24.5¢ (−3¢ favorable); fill/paper 24.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=11.9 — outside last-3m block. Model fair YES 63.0¢ vs mid 72.5¢ (edge -9.5¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.026666248372575474, mid_improvement=18.0, arm_side_mid=45.5, now_side_mid=27.5, arm_spot=1912.7, spot=1913.04). Gate=pass_fib. ICT short: KalshiRules session: US regular hours, mid-session (~4:50–5:10pm ET range based on chart timestamps). No last-3m block applies. NO (spot_sell) aligns with HTF bearish bias — this is a with-HTF trade.

On H4: Structure is clearly bearish. The H4 BRKR (bearish breaker, pink/red box) spans roughly 1,888–1,917 and is active and unmitigated on the right edge of the H4 chart. Price rallied from the Weekly Open (~1,871) up into this bearish BRKR zone, tagging Monday High at 1,917.43 — a textbook bearish retest of a breaker. HTF bias is BEARISH. Setup phase is 'bearish_retest_filled': the 24h high of 1,926.12 reached the supply retest zone 1,902.91–1,917.43 approximately 3 H1 bars ago, confirming the retest is complete. Regime: mixed-to-bearish (H4 shows LH/LL structure since Jul 22 peak; weekly still recovering from lows, so mixed regime — standard H4/M5 rules apply, no impulse-asymmetry override).

On H1: The H1 chart confirms price aggressively rallied from ~1,870 (Weekly Open / Daily Open cluster) up through the H4 BRKR zone, with the most recent H1 candles showing a sharp spike to ~1,920+ followed by a bearish rejection back below Monday High 1,917.43. The H4 BRKR (pink box) is clearly visible on H1, and price is now inside or just below the lower boundary. H1 shows a corrective/topping structure after the impulsive up-leg — consistent with bearish breaker rejection.

On M5: Two M5 OBs are detected. The bearish M5 OB at 1,910.95–1,914.65 (candle 2026-07-26T15:55, displacement 2026-07-26T16:05) has an entry band 0.25–0.50 at 1,912.80–1,913.73. Spot is currently 1,912.46 — just below the lower fib tranche at 1,912.80. The alert confirms price is inside the bearish M5 OB but below the entry band. Entry at 1,912.80 (the 0.25 fib tranche) is valid as a limit sell, targeting a ~3¢ favorable improvement: intended limit at approximately 1,912.80 (the fib lower band). The M5 OB does NOT overlap an H4 OB per programmatic context ('no H4 OB overlap'). There is also a bullish M5 OB below at 1,907.15–1,911.71 (entry band 1,908.29–1,909.43) — this is acknowledged as a conflicting structure below spot, but the bearish M5 OB above is the active trigger given spot is retesting it from below.

KalshiRules entry: NO side. Engine prices fair value separately — do not invent ¢ edge. If NO is priced ≤50¢, bid ~3¢ more favorable than mid. NEVER BUY YES >55¢. This is a NO (short) so the cap applies to the YES side; NO at ≤50¢ is the target. Not last-3m window, so no block applies. Not chasing — entry is at the fib band edge, not mid-impulse. M5 candle that displaced was >0.25% (the spike to 1,926 was large); KalshiRules retrace-likely rule supports a fade/short from the M5 OB retest rather than chasing the up-move.

Risk note: Kalshi settlement index may differ from Coinbase spot; price may freeze 15–30s before expiry. Model fair value is a proxy. The bearish M5 OB (1,910.95–1,914.65) fib 0.25 tranche at 1,912.80 is the trigger. SL above 1,926.50 (above 24h high / supply zone top). TP1 at 1,902.91 (bottom of supply retest zone / H4 BRKR fib sweet spot low), TP2 at 1,888.38 (H4 BRKR bottom), TP3 at 1,873.01 (Daily Open). R/R approximately 1.5× to TP1.",closed,yes,0.0,-1.225,2026-07-26T19:51:03Z,/opt/kalshi-15m-bot/charts/20260726T193147Z_ETH_USD_M5_marked.png
205,adverse,2026-07-26T20:53:03Z,KXETH15M,KXETH15M-26JUL261700-00,ETH,NO,5,36.5,2026-07-26T21:00:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈39.5¢ → intended limit ~36.5¢ (−3¢ favorable); fill/paper 36.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=6.9 — outside last-3m block. Model fair YES 43.8¢ vs mid 60.5¢ (edge -16.7¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=-0.0067997677617670504, mid_improvement=12.5, arm_side_mid=52.0, now_side_mid=39.5, arm_spot=1911.28, spot=1911.7). Gate=skipped_llm_no_trade. ICT none: Audit downgrade (CONTEXT_CONFLICT_UNACKNOWLEDGED, M5_OB_MISLABEL): Spot $1,911.28. Primary H4 zone: bearish 1,888.38-1,917.43 (bias only). Retest status (rolling 24h): FILLED (1,926.12 reached supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bullish M5 OB 1,907.15-1,911.71 (candle 2026-07-26T16:05, displacement 2026-07-26T16:30) | entry band 0.25-0.50: 1,908.29-1,909.43 | tranches @ 1,908.29 / 1,909.43 | add @ 1,910.42. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-1.825,2026-07-26T21:07:03Z,/opt/kalshi-15m-bot/charts/20260726T204553Z_ETH_USD_M5_marked.png
207,adverse,2026-07-26T21:08:03Z,KXETH15M,KXETH15M-26JUL261715-15,ETH,NO,5,17.5,2026-07-26T21:15:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈20.5¢ → intended limit ~17.5¢ (−3¢ favorable); fill/paper 17.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=6.9 — outside last-3m block. Model fair YES 52.3¢ vs mid 79.5¢ (edge -27.2¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.003660781524561507, mid_improvement=3.5, arm_side_mid=24.0, now_side_mid=20.5, arm_spot=1913.65, spot=1912.23). Gate=skipped_llm_no_trade. ICT none: Audit downgrade (M5_OB_MISLABEL): Spot $1,913.68. Primary H4 zone: bearish 1,888.38-1,917.43 (bias only). Retest status (rolling 24h): FILLED (1,926.12 reached supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bearish M5 OB 1,910.95-1,914.65 (candle 2026-07-26T15:55, displacement 2026-07-26T16:05) | entry band 0.25-0.50: 1,912.80-1,913.73 | tranches @ 1,913.73 / 1,912.80 | add @ 1,911.99. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-0.875,2026-07-26T21:20:03Z,/opt/kalshi-15m-bot/charts/20260726T210231Z_ETH_USD_M5_marked.png
208,adverse,2026-07-26T23:24:03Z,KXETH15M,KXETH15M-26JUL261930-30,ETH,YES,5,14.0,2026-07-26T23:30:00Z,"HTF bias is bullish (favor YES / up). This window: YES aligns with HTF. KalshiRules session: weekend. KalshiRules entry: YES mid≈17.0¢ → intended limit ~14.0¢ (−3¢ favorable); fill/paper 14.0¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=5.9 — outside last-3m block. Model fair YES 26.9¢ vs mid 17.0¢ (edge +9.9¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.14309222293767965, mid_improvement=30.5, arm_side_mid=47.5, now_side_mid=17.0, arm_spot=1957.66, spot=1953.98). Gate=skipped_llm_no_trade. ICT none: Spot $1,957.83. No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bullish M5 OB 1,923.49-1,926.49 (candle 2026-07-26T21:55, displacement 2026-07-26T22:00) | entry band 0.25-0.50: 1,924.24-1,924.99 | tranches @ 1,924.24 / 1,924.99 | add @ 1,925.64. No trade until LTF structure aligns with programmatic context.",closed,no,0.0,-0.7000000000000001,2026-07-26T23:38:03Z,/opt/kalshi-15m-bot/charts/20260726T231601Z_ETH_USD_M5_marked.png
209,adverse,2026-07-26T23:38:04Z,KXBTC15M,KXBTC15M-26JUL261945-45,BTC,NO,5,24.5,2026-07-26T23:45:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈27.5¢ → intended limit ~24.5¢ (−3¢ favorable); fill/paper 24.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=6.9 — outside last-3m block. Model fair YES 62.9¢ vs mid 72.5¢ (edge -9.6¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.033671617170560886, mid_improvement=22.0, arm_side_mid=49.5, now_side_mid=27.5, arm_spot=65275.31, spot=65299.51). Gate=skipped_llm_no_trade. ICT none: Audit downgrade (M5_OB_MISLABEL): Spot $65,275.31. Primary H4 zone: bearish 64,986.60-65,756.09 (bias only). Retest status (rolling 24h): FILLED (65,511.36 reached supply 65,371.35-65,756.09). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bearish M5 OB 65,362.18-65,511.36 (candle 2026-07-26T23:05, displacement 2026-07-26T23:15) | entry band 0.25-0.50: 65,436.77-65,474.07 | tranches @ 65,474.07 / 65,436.77 | add @ 65,404.25. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-1.225,2026-07-26T23:49:03Z,/opt/kalshi-15m-bot/charts/20260726T233003Z_BTC_USD_M5_marked.png
210,adverse,2026-07-26T23:39:03Z,KXETH15M,KXETH15M-26JUL261945-45,ETH,YES,5,13.0,2026-07-26T23:45:00Z,"HTF bias is bullish (favor YES / up). This window: YES aligns with HTF. KalshiRules session: weekend. KalshiRules entry: YES mid≈16.0¢ → intended limit ~13.0¢ (−3¢ favorable); fill/paper 13.0¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=5.9 — outside last-3m block. Model fair YES 27.3¢ vs mid 16.0¢ (edge +11.3¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.1367862906324513, mid_improvement=20.5, arm_side_mid=36.5, now_side_mid=16.0, arm_spot=1951.31, spot=1949.28). Gate=skipped_llm_no_trade. ICT none: Spot $1,950.69. Recent valid H4 SFPs: 1 in snapshot window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bullish M5 OB 1,923.49-1,926.49 (candle 2026-07-26T21:55, displacement 2026-07-26T22:00) | entry band 0.25-0.50: 1,924.24-1,924.99 | tranches @ 1,924.24 / 1,924.99 | add @ 1,925.64. No trade until LTF structure aligns with programmatic context.",closed,yes,5.0,4.35,2026-07-26T23:49:04Z,/opt/kalshi-15m-bot/charts/20260726T233414Z_ETH_USD_M5_marked.png
213,adverse,2026-07-26T23:56:03Z,KXETH15M,KXETH15M-26JUL262000-00,ETH,YES,5,20.5,2026-07-27T00:00:00Z,"HTF bias is bullish (favor YES / up). This window: YES aligns with HTF. KalshiRules session: weekend. KalshiRules entry: YES mid≈23.5¢ → intended limit ~20.5¢ (−3¢ favorable); fill/paper 20.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=3.9 — outside last-3m block. Model fair YES 33.4¢ vs mid 23.5¢ (edge +9.9¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.08041920431087757, mid_improvement=49.5, arm_side_mid=73.0, now_side_mid=23.5, arm_spot=1955.21, spot=1950.7). Gate=skipped_llm_no_trade. ICT none: KalshiRules session: US session, ~8pm ET — late US / early evening hours, moderate volatility expected.

On H4: Structure shows a strong impulsive bullish leg from the 1,841 Monday Low area up through Prev Week High (1,944.82) and into the 24h high at 1,965.01. The H4 BRKR (bearish breaker, pink zone ~1,900–1,920) was swept on the way up. There is a pending H4 bearish SFP at 1,955.87 (printed ~4h ago at the 2026-07-26T20:00 bar) — this is still listed as 'pending' (not confirmed reversal yet). HTF bias is mixed: the impulse up is bullish but price has now tagged the 24h high and is sitting just below Prev Quarter Mid (1,985.75), with a pending H4 bearish SFP. Regime: mixed — weekly structure has been recovering but the H4 SFP at the high introduces near-term bearish risk.

On H1: Price spiked aggressively from ~1,880 (Weekly Open / Monday Mid confluence) all the way to 1,965 in recent bars, blowing through Prev Week High (1,944.82). The move is impulsive and extended. Price is now consolidating just under the 24h high. The H4 BRKR (pink box ~1,900–1,920) is well below current price — no H1 bullish OB near spot. The H4 bearish SFP at 1,955.87 aligns with the current consolidation zone, suggesting potential distribution.

On M5: Spot is at 1,955.12, approximately 9.89 below the 24h high (1,965.01). All four detected M5 OBs are far below current price: bearish M5 OB 1,910.95–1,914.65 (entry band 1,912.80–1,913.73), bullish M5 OBs at 1,907.15–1,911.71 (entry band 1,908.29–1,909.43), and bullish M5 OB at 1,923.49–1,926.49 (entry band 1,924.24–1,924.99). None of these fib entry bands are near the current spot of 1,955. There is no M5 OB with an entry band within reach of current price. No recent M5 SFPs are listed in programmatic context.

KalshiRules entry rule: No valid M5 OB fib tranche (0.25–0.50) is accessible at current spot (~1,955). Spot is outside all detected M5 OB fib bands. KalshiRules 'never chase' applies — the recent M5 impulse from ~1,880 to ~1,965 (>4.5%) is a large extended move; chasing YES here violates the M5 ≥0.25% retrace rule and the never-chase rule. The H4 bearish SFP at 1,955.87 (pending) further discourages a fresh YES at the highs.

KalshiRules block/execute: Not in the last-3m window, but no executable entry exists. Waiting for price to either retrace to the bullish M5 OB at 1,923.49–1,926.49 (entry band 1,924.24–1,924.99) for a potential YES retest, or for a fresh M5 bearish OB/SFP to form near current levels for a NO entry. Neither condition is met right now.

Risk note: Kalshi settlement index may differ from Coinbase spot; price near recent high may freeze or gap near expiry. Model fair value is proxy only.",closed,yes,5.0,3.975,2026-07-27T00:03:03Z,/opt/kalshi-15m-bot/charts/20260726T234656Z_ETH_USD_M5_marked.png
214,adverse,2026-07-27T00:55:03Z,KXETH15M,KXETH15M-26JUL262100-00,ETH,YES,5,24.5,2026-07-27T01:00:00Z,"HTF bias is bullish (favor YES / up). This window: YES aligns with HTF. KalshiRules session: weekend. KalshiRules entry: YES mid≈27.5¢ → intended limit ~24.5¢ (−3¢ favorable); fill/paper 24.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=4.9 — outside last-3m block. Model fair YES 39.9¢ vs mid 27.5¢ (edge +12.4¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.02370278765394529, mid_improvement=27.5, arm_side_mid=55.0, now_side_mid=27.5, arm_spot=1941.59, spot=1940.24). Gate=skipped_llm_no_trade. ICT none: KalshiRules session: Early Asia session (~1–2am ET). Low-volume window; KalshiRules require stringency during Asia ranging conditions.

On H4: Price has rallied sharply off the bullish H4 OB (green box, approximately 1,855–1,880 per chart — lower bound near 1,855, upper near 1,880 per visible chart overlay) and has now pushed into the H4 BRKR zone (pink/brown box visible on H4, spanning roughly 1,900–1,930). The H4 bearish SFP at 1,955.87 (programmatic context, 5h ago, pending) signals HTF caution — price swept near the 24h high of 1,965.01 (Prev Week High) and the SFP formed at 1,955.87. H4 bias is cautiously bearish from the pending SFP at 1,955.87 (not at the Prev Week High level of 1,965.01 — these are distinct levels). Spot at 1,941.20 is below the Weekly Open/Daily Open cluster at 1,953.12 and below Monday High 1,953.59, trading between Monday Low 1,938.86 and Monday Mid 1,946.22.

On H1: Price spiked to the 24h high (~1,965) approximately 1H bar ago, then pulled back sharply. The H4 BRKR zone (pink, ~1,900–1,930) acted as resistance and price has retracted. Current price ~1,941 is inside a congested zone between Monday Low 1,938.86 and Monday Mid 1,946.22. The H4 OB (green, ~1,855–1,880) is well below and provides longer-term support. H1 structure shows a failed push above 1,953 (Weekly Open/Daily Open) with rejection, consistent with the H4 SFP at 1,955.87.

On M5: Two bearish M5 OBs are detected in programmatic context: (1) bearish M5 OB 1,950.47–1,954.05 with fib entry band 1,952.26–1,953.15, and (2) bearish M5 OB 1,941.63–1,945.43 with fib entry band 1,943.53–1,944.48. Current spot 1,941.20 is outside the fib band of both bearish M5 OBs (spot is below the lower bound of OB #2 at 1,941.63). The bullish M5 OB 1,923.49–1,926.49 (fib band 1,924.24–1,924.99) is well below current price. No valid M5 fib entry band is being touched at spot right now. KalshiRules: M5 ≥0.25% retrace rule — the recent M5 spike from ~1,920 to 1,965 was impulsive; price is now retracing, making a chase of either side risky without a confirmed fib retest.

KalshiRules entry rule: Spot is outside all M5 OB fib bands (0.25–0.50). The bearish M5 OB #2 (1,941.63–1,945.43, fib 1,943.53–1,944.48) is the closest potential short entry, but spot at 1,941.20 has already traded through the lower bound without a confirmed fib retest from inside the band. No fresh M5 SFP is listed in programmatic context (Recent M5 SFPs: none). Cannot form a valid M5 OB fib entry for either direction without price returning to a fib tranche. KalshiRules: never chase; no clean setup. Returning no_trade.",closed,yes,5.0,3.775,2026-07-27T01:09:03Z,/opt/kalshi-15m-bot/charts/20260727T004848Z_ETH_USD_M5_marked.png
